,country,description,designation,points,price,province,region_1,title,variety,winery,year,location,avg_temp,range_temp,stdv_temp,avg_precip,range_precip,stdv_precip,lat,lng,elevation,review_length,abv,bottle_size,category,importer
53,France,"The entry level wine from Eugénie, this is a smooth, ripe wine, juicy and structured enough to give weight to the texture. The black currant fruits are already blossoming through the tannins. The wine should be ready to drink in 2014.",Tradition,89,16.0,Southwest France,Cahors,Chateau Eugenie 2010 Tradition Malbec-Merlot (Cahors),Malbec-Merlot,Château Eugénie,2010,"Cahors,Southwest France,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,44.4495,1.4365,136,41,,,no_category,not_imported
54,United States of America,"A new addition to the winery's lineup, this wine opens with aromas of underbrush, dark raspberries and red licorice. The palate shows an exquisite sense of restraint and polish along with a lengthy finish that kicks it up a notch. It's a very pretty, thoroughly beguiling wine.",Le Corbeau Discovery Vineyard,91,50.0,Washington,Horse Heaven Hills,Avennia 2014 Le Corbeau Discovery Vineyard Syrah (Horse Heaven Hills),Syrah,Avennia,2014,"Horse Heaven Hills,Washington,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,39.78373,-100.445882,833,47,14.0,750.0,Red,not_imported
55,Italy,"This Aleatico made from sun-dried grapes is a perfect companion to chocolate-based desserts. It's a red, sweet wine from the Tuscan island of Elba with aromas of black cherry, jam, pomegranate and spice. It has structure and texture and boasts some mild tannins that can cut through chocolate's smooth creaminess.",,86,44.0,Tuscany,Aleatico dell'Elba,Mola 2006  Aleatico dell'Elba,Aleatico,Mola,2006,"Aleatico dell'Elba,Tuscany,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,39.78373,-100.445882,833,50,,,no_category,not_imported
56,France,"Offering both richness and absolute freshness, the wine layers ripe white and yellow fruits, creamed apple flavors and a great line of mineral texture and citrus flavor. It will age, give this 6 years.",Le Champ Gain,93,100.0,Burgundy,Puligny-Montrachet,Camille Giroud 2008 Le Champ Gain  (Puligny-Montrachet),Chardonnay,Camille Giroud,2008,"Puligny-Montrachet,Burgundy,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,46.94497,4.75393,230,34,,,no_category,not_imported
57,Portugal,"This is a richly structured wine. With its juicy red fruits and generous structure, it is delicious now. Berry flavors and acidity go with the mineral edge of the texture to create a wine that is packed with acidity, tannins and fruit. Drink now.",Tinto,90,15.0,Dão,,Casa da Passarella 2014 Tinto Red (Dao),Portuguese Red,Casa da Passarella,2014,"Dão,Portugal",16.07577561,9.483322288,3.3539810310000004,55.12418526,88.22825322,29.33222663,39.78373,-100.445882,833,44,13.5,750.0,Red,"M Imports, LLC"
58,United States of America,"A robust, spicy wine that offers lots of bang for the buck. The flavors range from lush raspberries and red cherries up through blackberries and currants, veering into mocha, and there's lots of crushed black pepper. Easy to like with steak, lamb, Mexican food.",The Slammer,88,14.0,California,Central Coast,Big House 2008 The Slammer Syrah (Central Coast),Syrah,Big House,2008,"Central Coast,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,-33.31171,151.31206699999996,176,44,13.5,750.0,Red,not_imported
59,United States of America,"A small percentage of Petit Verdot was added to this Cab, the grapes sourced from throughout the Napa Valley. Cedar, mint and chocolate cassis come foreward on the palate, the wine slightly thin though oaky.",Diamond Selection,84,70.0,California,Napa Valley,Rombauer 2010 Diamond Selection Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Rombauer,2010,"Napa Valley,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,39.023468,-84.45046500000002,243,35,14.2,750.0,Red,not_imported
60,United States of America,"Hang onto your hat; here's a very great Syrah. The aromas are hiding, now suggesting plum and blackberry, now black pepper, now freshly baked rhubarb pie. In the mouth, it knocks out with grace and power. It's soft as silk, but complex and layered, and the richly tannic finish suggests aging potential. Not too long, though.","Sentinel Oak Vineyard, Pyramid Block",94,35.0,California,Shenandoah Valley (CA),"Terre Rouge 1999 Sentinel Oak Vineyard, Pyramid Block Syrah (Shenandoah Valley (CA))",Syrah,Terre Rouge,1999,"Shenandoah Valley (CA),California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,38.485125,-78.625016,293,56,,,no_category,not_imported
61,Austria,"A full-bodied wine, layering delicious apricot and pear fruits with lemon zest and an apple skin texture. With a great bite of acidity, this is a ripe yet also mineral wine. Screwcap.",Rotenpullen,90,20.0,Niederösterreich,,Pratsch 2009 Rotenpullen Gruner Veltliner (Niederosterreich),Grüner Veltliner,Pratsch,2009,"Niederösterreich,Austria",7.394704769,19.45019365,6.7925617460000005,80.54383606,50.32248083,15.54089694,48.281781,15.763246,298,32,13.5,750.0,White,"Winesellers, Ltd"
62,United States of America,"Woody fruit notes of elderberry and bramble meet with graphite and sagebrush on the nose of this block-designated bottling from the longtime growing family. Plums and cranberries get a serious juniper and pine-sap twist on the palate, laid across lots of loamy earth. The grippy character will soften and protect this wine, so drink 2018–2025.",Block 3 Estate,91,50.0,California,Santa Lucia Highlands,McIntyre Vineyards 2013 Block 3 Estate Pinot Noir (Santa Lucia Highlands),Pinot Noir,McIntyre Vineyards,2013,"Santa Lucia Highlands,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,39.78373,-100.445882,833,55,14.5,750.0,Red,not_imported
63,Italy,"A 50-50 blend of Cabernet Sauvignon and Cabernet Franc, this offers aromas of cedar, leafy underbrush, scorched earth, ripe dark fruit and ground black pepper. The palate delivers dried black currants, licorice, mint and tobacco alongside velvety tannins. Drink through 2019.",Boschivo,90,51.0,Tuscany,Toscana,Leopoldo I di Toscana 2011 Boschivo Red (Toscana),Red Blend,Leopoldo I di Toscana,2011,"Toscana,Tuscany,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,43.792284,11.332806,319,41,14.5,750.0,Red,"Mid-State Wine & Liquor, LP"
64,United States of America,"Aromas of yellow melon, faint wood and just a touch of nuttiness greet the nose on this bottling from Daniel LeFrancois' globetrotting brand. Barrel smoke hits the front of the palate, then evolves into golden pear and marzipan with a slightly oxidized but pleasant finish.",,87,25.0,California,Monterey,Wine Spots 2013 Chardonnay (Monterey),Chardonnay,Wine Spots,2013,"Monterey,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,36.584417,-121.866793,43,45,13.5,750.0,White,not_imported
65,France,"If the wood had been used more judiciously, this would already have been a rich wine. As it is, the burnt-toast wood character needs time to blow off and integrate. The fruit itself is full in the mouth and juicy. Cabernet Sauvignon dominates and adds the fruit structure. Drink from 2018.",,89,,Bordeaux,Médoc,Chateau Les Trois Manoirs 2012  Medoc,Bordeaux-style Red Blend,Château Les Trois Manoirs,2012,"Médoc,Bordeaux,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,45.558531,-0.498764,32,51,,,no_category,not_imported
66,France,"An almost creamy wave of pear fruit hits the nose. The palate is equally soft and full fruited, boosted by residual sweetness that makes the fruit fluid and rounded. This is countered by ample zesty freshness that has a pithy slightly bitter edge. The finish is just off dry and clean.",,88,15.0,Alsace,Alsace,Joseph Fritsch 2016 Pinot Gris (Alsace),Pinot Gris,Joseph Fritsch,2016,"Alsace,Alsace,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,49.127043,6.145731,170,51,12.5,750.0,White,Margaux & Company
67,France,"A very structured, firm wine with excellent acidity and dark, dry tannins. The alcohol does show through, but the wine is firm and very dense, a big success from this Lurton family owned property.",,91,30.0,Bordeaux,Pessac-Léognan,Chateau Bouscaut 2010  Pessac-Leognan,Bordeaux-style Red Blend,Château Bouscaut,2010,"Pessac-Léognan,Bordeaux,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,39.78373,-100.445882,833,34,,,no_category,not_imported
68,Argentina,"After a rubbery, gaseous smelling opening, things settle on standard berry aromas. The palate feels full and fresh, with zesty acidity. Flavors of rubber and generic black fruits finish solid and dark.",Natal,86,14.0,Mendoza Province,Mendoza,Alpamanta 2010 Natal Malbec (Mendoza),Malbec,Alpamanta,2010,"Mendoza,Mendoza Province,Argentina",13.52847747,13.51826567,4.78122422,63.74336531,42.3107214,13.64178749,-34.870072,-68.547997,1032,32,13.5,750.0,Red,William Harrison Imports
69,United States of America,"With grapes from Upland Vineyard and aged in neutral French oak, this wine offers aromas of nori, cherry and tire rubber. It's supple and lithe in feel with explosive, concentrated umami flavors that shimmer with intensity, with olive notes on the finish. The aromas and flavors don't entirely marry at present but the feel simply dazzles.",,90,22.0,Washington,Yakima Valley,Idilico 2012 Monastrell (Yakima Valley),Monastrell,Idilico,2012,"Yakima Valley,Washington,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,46.601557,-120.510842,325,56,14.1,750.0,Red,not_imported
70,Italy,"Enticing scents of rose, violet, smoke, red berry and white pepper are just some of the aromas you'll find on this stunning wine. The elegantly structured palate delivers juicy wild cherry, crushed raspberry, cake spice and mineral alongside elegant tannins and bright acidity. A licorice note signals the close. Drink 2016–2026.",,94,52.0,Piedmont,Barolo,Fratelli Alessandria 2011  Barolo,Nebbiolo,Fratelli Alessandria,2011,"Barolo,Piedmont,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,44.610841,7.942844999999998,298,51,,,no_category,not_imported
71,United States of America,"A brightly aromatic wine with notes of candied fruit, raspberries, freshly ground herbs and cranberry. The palate has plump, ripe fruit flavors that glide on the finish.",Grenache,89,42.0,Washington,Snipes Mountain,Robert Ramsay 2011 Grenache Grenache (Snipes Mountain),Grenache,Robert Ramsay,2011,"Snipes Mountain,Washington,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,46.311519,-120.08948999999998,383,27,14.1,750.0,Red,not_imported
72,Portugal,"This is a rich wine dominated by ripe Alicante Bouschet that gives some firm tannins as well as juicy red berry fruits. It is ripe, well balanced and likely to age well over the next few years. Drink from 2017.",Bátoreus Selection,88,16.0,Tejo,,Terra Silvestre 2014 Batoreus Selection Red (Tejo),Portuguese Red,Terra Silvestre,2014,"Tejo,Portugal",16.07577561,9.483322288,3.3539810310000004,55.12418526,88.22825322,29.33222663,39.78373,-100.445882,833,40,13.5,750.0,Red,Vinamericas Selections
73,United States of America,"Six different varieties are included in the blend, which varies from year to year. This is very open and fruity, a good, all-purpose red blend that is ready to drink right now. The palate impression is almost too soft, with a residual flavor of ripe bananas running through the finish.",Red Wine,85,15.0,Washington,Horse Heaven Hills,Six Prong 2004 Red Wine Red (Horse Heaven Hills),Red Blend,Six Prong,2004,"Horse Heaven Hills,Washington,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,39.78373,-100.445882,833,50,,750.0,Red,not_imported
74,Italy,"White spring flower, mature pear and yellow peach aromas lead the nose on this enjoyable white. The ripe round palate offers exotic fruit and a hint of white almond.",,87,,Veneto,Soave,Zambon 2015  Soave,Garganega,Zambon,2015,"Soave,Veneto,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,45.42023,11.247722,32,29,,,no_category,not_imported
75,United States of America,"The second release from this young Walla Walla winery is a blend of 58% Cabernet Sauvignon, 38% Merlot and 4% Syrah. It's a pungent, assertive, somewhat funky wine that shows a mix of ripe plum and berry fruits, appealing tack room earthiness, and a nicely integrated end run of dried herb and coffee.",Double Barrel,88,,Washington,Walla Walla Valley (WA),Sweet Valley Wines 2006 Double Barrel Red (Walla Walla Valley (WA)),Red Blend,Sweet Valley Wines,2006,"Walla Walla Valley (WA),Washington,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,46.065038,-118.330248,300,53,,750.0,Red,not_imported
76,New Zealand,"The only trouble with this bargain-priced version of a vendange tardive Pinot Gris will be finding some, as only 40 cases were imported. At only 11.6% alcohol, there's plenty of sugar left in the wine (67 g/l), concentrated and enriched by the inclusion of 50% botrytis-affected fruit. The impressions are of honeyed pineapple, ripe melon and peach preserves, finishing long and sweet. Delicious now, but should still be good 5–6 years down the road.",Estate,91,24.0,Waipara,,Mountford 2008 Estate Pinot Gris (Waipara),Pinot Gris,Mountford,2008,"Waipara,New Zealand",12.19364977,6.734552292,2.381810766,102.0731116,41.56097643,12.69657044,-43.058482,172.76023999999995,75,74,11.6,750.0,White,Infinity Imports
77,France,"There is both wonderful bite and density to this great wine. It has a weighty texture full of ripe, rich fruit. At the same time, the wine is bone dry and crisp with acidity. It' s just beginning to mature, and while enjoyable now, it's better to wait until 2016.",Kessler Grand Cru,95,30.0,Alsace,Alsace,Domaines Schlumberger 2009 Kessler Grand Cru Riesling (Alsace),Riesling,Domaines Schlumberger,2009,"Alsace,Alsace,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,49.127043,6.145731,170,50,,,no_category,not_imported
78,Bulgaria,"Ripe fruit aromas of red raspberry, red plum and cassis lead the bouquet of this Bulgarian Mavrud, with secondary notes of smoked meats and cocoa powder that add intrigue. The silky mouthfeel has flavors of ripe red fruits followed by a bright acidic finish.",Ilaya Reserve,89,17.0,Thracian Valley,,Manastira 2013 Ilaya Reserve Mavrud (Thracian Valley),Mavrud,Manastira,2013,"Thracian Valley,Bulgaria",11.19911039,21.58143463,7.54185646,54.85948563,47.54406995,14.77838156,39.78373,-100.445882,833,44,13.0,750.0,Red,Old Town Wine Imports
